time,sea_water_temperature,mass_concentration_of_chlorophyll_in_sea_water
UTC,degree_Celsius,microg.L-1
2019-01-03T14:36:00Z,10.19,1.64
2019-01-03T14:42:00Z,10.2,0.72
2019-01-03T14:48:00Z,10.23,1.35
2019-01-03T14:54:00Z,10.24,1.56
2019-01-03T15:00:00Z,10.2475,1.56
2019-01-03T15:06:00Z,10.31,3.08
2019-01-03T15:12:00Z,10.34,3.59
2019-01-03T15:18:00Z,10.23,5.28
2019-01-03T15:24:00Z,10.2,5.84
2019-01-03T15:30:00Z,10.2,5.84
2019-01-03T15:36:00Z,10.21,1.9
2019-01-03T15:42:00Z,10.21,0.59
2019-01-03T15:48:00Z,10.23,1.94
2019-01-03T15:54:00Z,10.24,2.39
2019-01-03T16:00:00Z,10.325,2.39
2019-01-03T16:06:00Z,10.27,1.1
2019-01-03T16:12:00Z,10.28,0.67
2019-01-03T16:18:00Z,10.3,0.67
2019-01-03T16:24:00Z,10.31,0.67
2019-01-03T16:30:00Z,10.31,0.67
2019-01-03T16:36:00Z,10.34,0.78
2019-01-03T16:42:00Z,10.35,0.81
2019-01-03T16:48:00Z,10.36,3.61
2019-01-03T16:54:00Z,10.36,4.54
2019-01-03T17:06:00Z,10.32,1.56
2019-01-03T17:12:00Z,10.31,0.56
2019-01-03T17:18:00Z,10.31,0.59
2019-01-03T17:24:00Z,10.31,0.6
2019-01-03T17:30:00Z,10.31,0.6
2019-01-03T17:36:00Z,10.32,11.45
2019-01-03T17:42:00Z,10.33,15.07
2019-01-03T17:48:00Z,10.34,4.43
2019-01-03T17:54:00Z,10.34,0.88
2019-01-03T18:00:00Z,10.43,0.88
2019-01-03T18:06:00Z,10.38,8.55
2019-01-03T18:12:00Z,10.4,11.11
2019-01-03T18:18:00Z,10.42,18.18
2019-01-03T18:24:00Z,10.43,20.54
2019-01-03T18:30:00Z,10.43,20.54
2019-01-03T18:36:00Z,10.45,24.25
2019-01-03T18:42:00Z,10.46,25.49
2019-01-03T18:48:00Z,10.46,25.49
2019-01-03T18:54:00Z,10.46,25.49
2019-01-03T19:00:00Z,10.4407142857,25.49
2019-01-03T19:06:00Z,10.43,12.37
2019-01-03T19:12:00Z,10.42,8.0
2019-01-03T19:18:00Z,10.43,3.12
2019-01-03T19:24:00Z,10.43,1.5
2019-01-03T19:30:00Z,10.43,1.5
2019-01-03T19:36:00Z,10.44,2.16
2019-01-03T19:42:00Z,10.44,2.38
2019-01-03T19:48:00Z,10.46,3.06
2019-01-03T19:54:00Z,10.46,3.29
2019-01-03T20:00:00Z,10.4576470588,2.41
2019-01-03T20:06:00Z,10.46,2.31
2019-01-03T20:12:00Z,10.46,2.51
2019-01-03T20:18:00Z,10.46,3.4
2019-01-03T20:24:00Z,10.46,3.62
2019-01-03T20:30:00Z,10.46,3.62
2019-01-03T20:36:00Z,10.48,4.09
2019-01-03T20:42:00Z,10.48,4.21
2019-01-03T20:48:00Z,10.44,3.48
2019-01-03T20:54:00Z,10.43,3.23
2019-01-03T21:00:00Z,10.28,3.23
2019-01-03T21:06:00Z,10.35,8.73
2019-01-03T21:12:00Z,10.33,10.11
2019-01-03T21:18:00Z,10.3,7.9
2019-01-03T21:24:00Z,10.29,7.16
2019-01-03T21:30:00Z,10.29,7.16
2019-01-03T21:36:00Z,10.27,4.08
2019-01-03T21:42:00Z,10.26,3.31
2019-01-03T21:48:00Z,10.24,3.39
2019-01-03T21:54:00Z,10.24,3.42
2019-01-03T22:00:00Z,10.1664285714,3.42
2019-01-03T22:06:00Z,10.22,3.23
2019-01-03T22:12:00Z,10.21,3.16
2019-01-03T22:18:00Z,10.19,2.77
2019-01-03T22:24:00Z,10.18,2.57
2019-01-03T22:30:00Z,10.18,2.57
2019-01-03T22:36:00Z,10.16,2.23
2019-01-03T22:42:00Z,10.15,2.15
2019-01-03T22:48:00Z,10.14,5.86
2019-01-03T22:54:00Z,10.14,7.09
2019-01-03T23:00:00Z,10.1175,7.09
2019-01-03T23:06:00Z,10.13,3.09
2019-01-03T23:12:00Z,10.13,1.76
2019-01-03T23:18:00Z,10.12,1.63
2019-01-03T23:24:00Z,10.12,1.56
2019-01-03T23:30:00Z,10.12,1.56
2019-01-03T23:36:00Z,10.11,1.96
2019-01-03T23:42:00Z,10.11,2.1
2019-01-03T23:48:00Z,10.11,1.82
2019-01-03T23:54:00Z,10.11,1.68
2019-01-04T00:00:00Z,10.24,1.68
2019-01-04T00:06:00Z,10.12,14.98
2019-01-04T00:12:00Z,10.13,19.41
2019-01-04T00:18:00Z,10.19,8.32
2019-01-04T00:24:00Z,10.22,2.77
2019-01-04T00:30:00Z,10.22,2.77
2019-01-04T00:36:00Z,10.27,15.91
2019-01-04T00:42:00Z,10.29,20.29
2019-01-04T00:48:00Z,10.31,8.86
2019-01-04T00:54:00Z,10.32,3.14
2019-01-04T01:00:00Z,10.35,3.14
2019-01-04T01:06:00Z,10.34,2.38
2019-01-04T01:12:00Z,10.34,2.12
2019-01-04T01:18:00Z,10.33,2.06
2019-01-04T01:24:00Z,10.33,2.03
2019-01-04T01:30:00Z,10.33,2.03
2019-01-04T01:36:00Z,10.35,1.88
2019-01-04T01:42:00Z,10.36,1.83
2019-01-04T01:48:00Z,10.37,1.92
2019-01-04T01:54:00Z,10.37,1.96
2019-01-04T02:06:00Z,10.37,1.66
2019-01-04T02:12:00Z,10.37,1.56
2019-01-04T02:24:00Z,10.36,31.29
2019-01-04T02:30:00Z,10.36,31.29
2019-01-04T02:36:00Z,10.35,14.31
2019-01-04T02:42:00Z,10.34,8.65
2019-01-04T02:48:00Z,10.34,4.22
2019-01-04T02:54:00Z,10.34,2.01
2019-01-04T03:00:00Z,10.22,2.01
2019-01-04T03:06:00Z,10.26,2.07
2019-01-04T03:12:00Z,10.23,2.09
2019-01-04T03:18:00Z,10.23,1.96
2019-01-04T03:24:00Z,10.23,1.89
2019-01-04T03:30:00Z,10.23,1.89
2019-01-04T03:36:00Z,10.23,2.15
2019-01-04T03:42:00Z,10.23,2.24
2019-01-04T03:48:00Z,10.2,2.14
2019-01-04T03:54:00Z,10.19,2.09
2019-01-04T04:00:00Z,10.0846153846,2.09
2019-01-04T04:06:00Z,10.15,1.59
2019-01-04T04:12:00Z,10.14,1.42
2019-01-04T04:18:00Z,10.11,1.32
2019-01-04T04:24:00Z,10.1,1.27
2019-01-04T04:30:00Z,10.1,1.27
2019-01-04T04:36:00Z,10.07,1.97
2019-01-04T04:42:00Z,10.06,2.2
2019-01-04T04:48:00Z,10.05,1.49
2019-01-04T04:54:00Z,10.05,1.13
2019-01-04T05:00:00Z,10.0211764706,1.13
2019-01-04T05:06:00Z,9.99,10.34
2019-01-04T05:12:00Z,9.98,12.64
2019-01-04T05:18:00Z,10.03,21.84
2019-01-04T05:24:00Z,10.04,24.9
2019-01-04T05:30:00Z,10.04,24.9
2019-01-04T05:42:00Z,10.04,1.88
2019-01-04T05:48:00Z,10.03,3.85
2019-01-04T05:54:00Z,10.02,4.84
2019-01-04T06:00:00Z,9.8875,4.84
2019-01-04T06:06:00Z,10.0,2.56
2019-01-04T06:12:00Z,10.0,1.99
2019-01-04T06:18:00Z,9.97,1.28
2019-01-04T06:24:00Z,9.96,0.92
2019-01-04T06:30:00Z,9.96,0.92
2019-01-04T06:36:00Z,9.87,0.94
2019-01-04T06:42:00Z,9.85,0.94
2019-01-04T06:48:00Z,9.78,1.13
2019-01-04T06:54:00Z,9.74,1.23
2019-01-04T07:00:00Z,9.724,1.23
2019-01-04T07:06:00Z,9.7,15.9
2019-01-04T07:12:00Z,9.69,19.57
2019-01-04T07:18:00Z,9.7,16.14
2019-01-04T07:24:00Z,9.7,14.43
2019-01-04T07:30:00Z,9.7,14.43
2019-01-04T07:36:00Z,9.73,10.84
2019-01-04T07:42:00Z,9.74,9.94
2019-01-04T07:48:00Z,9.76,13.79
2019-01-04T07:54:00Z,9.78,17.65
2019-01-04T08:00:00Z,9.8225,17.65
2019-01-04T08:06:00Z,9.79,5.69
2019-01-04T08:12:00Z,9.8,1.7
2019-01-04T08:18:00Z,9.79,1.37
2019-01-04T08:24:00Z,9.79,1.04
2019-01-04T08:30:00Z,9.79,1.04
2019-01-04T08:36:00Z,9.81,12.4
2019-01-04T08:42:00Z,9.82,16.19
2019-01-04T08:48:00Z,9.85,8.51
2019-01-04T08:54:00Z,9.88,0.83
2019-01-04T09:00:00Z,9.9325,0.83
2019-01-04T09:06:00Z,9.89,1.39
2019-01-04T09:12:00Z,9.89,1.57
2019-01-04T09:18:00Z,9.91,1.47
2019-01-04T09:24:00Z,9.94,1.37
2019-01-04T09:30:00Z,9.94,1.37
2019-01-04T09:36:00Z,9.95,1.63
2019-01-04T09:42:00Z,9.95,1.72
2019-01-04T09:48:00Z,9.95,1.25
2019-01-04T09:54:00Z,9.95,0.79
2019-01-04T10:00:00Z,9.95,0.79
2019-01-04T10:06:00Z,9.95,3.45
2019-01-04T10:12:00Z,9.95,4.34
2019-01-04T10:18:00Z,9.95,2.64
2019-01-04T10:36:00Z,9.96,0.86
2019-01-04T10:42:00Z,9.97,0.83
2019-01-04T10:48:00Z,9.96,0.85
2019-01-04T10:54:00Z,9.94,0.87
2019-01-04T11:00:00Z,10.01,0.87
2019-01-04T11:06:00Z,9.98,1.02
2019-01-04T11:12:00Z,10.0,1.07
2019-01-04T11:18:00Z,10.03,0.97
2019-01-04T11:24:00Z,10.06,0.88
2019-01-04T11:30:00Z,10.06,0.88
2019-01-04T11:36:00Z,9.98,16.27
2019-01-04T11:42:00Z,9.95,21.4
2019-01-04T11:48:00Z,9.99,11.54
2019-01-04T11:54:00Z,10.03,1.68
2019-01-04T12:06:00Z,10.04,5.03
2019-01-04T12:12:00Z,10.04,6.14
2019-01-04T12:18:00Z,10.03,12.01
2019-01-04T12:24:00Z,10.02,17.87
2019-01-04T12:30:00Z,10.02,17.87
2019-01-04T12:36:00Z,10.0,5.43
2019-01-04T12:42:00Z,9.99,1.28
2019-01-04T12:48:00Z,9.97,2.25
2019-01-04T12:54:00Z,9.96,3.22
2019-01-04T13:00:00Z,9.9076923077,3.22
2019-01-04T13:06:00Z,9.95,1.56
2019-01-04T13:12:00Z,9.94,1.01
2019-01-04T13:18:00Z,9.88,1.44
2019-01-04T13:24:00Z,9.82,1.87
2019-01-04T13:30:00Z,9.82,1.87
2019-01-04T13:36:00Z,9.89,2.12
2019-01-04T13:42:00Z,9.91,2.21
2019-01-04T13:48:00Z,9.93,1.59
2019-01-04T13:54:00Z,9.95,1.21
2019-01-04T14:00:00Z,10.0122222222,1.88
2019-01-04T14:06:00Z,9.96,1.48
2019-01-04T14:12:00Z,9.96,1.4
2019-01-04T14:18:00Z,9.99,1.1
2019-01-04T14:24:00Z,10.02,0.88
2019-01-04T14:30:00Z,10.04,0.65
2019-01-04T14:36:00Z,9.97,8.42
2019-01-04T14:42:00Z,9.95,10.36
2019-01-04T14:48:00Z,10.0,5.74
2019-01-04T14:54:00Z,10.13,1.02
2019-01-04T15:00:00Z,10.188125,0.77
2019-01-04T15:06:00Z,10.31,2.46
2019-01-04T15:12:00Z,10.29,2.88
2019-01-04T15:18:00Z,10.27,2.85
2019-01-04T15:24:00Z,10.25,2.34
2019-01-04T15:30:00Z,10.25,0.89
2019-01-04T15:36:00Z,10.16,1.43
2019-01-04T15:42:00Z,10.14,1.56
2019-01-04T15:48:00Z,10.11,1.15
2019-01-04T15:54:00Z,10.07,0.76
2019-01-04T16:00:00Z,10.1771428571,0.83
2019-01-04T16:06:00Z,10.1,0.57
2019-01-04T16:12:00Z,10.11,0.51
2019-01-04T16:18:00Z,10.11,0.51
2019-01-04T16:24:00Z,10.14,1.85
2019-01-04T16:30:00Z,10.19,4.43
2019-01-04T16:36:00Z,10.21,2.94
2019-01-04T16:42:00Z,10.22,2.57
2019-01-04T16:48:00Z,10.22,2.57
2019-01-04T16:54:00Z,10.23,1.31
2019-01-04T17:00:00Z,10.2991666667,1.06
2019-01-04T17:06:00Z,10.27,0.68
2019-01-04T17:12:00Z,10.27,0.55
2019-01-04T17:18:00Z,10.27,0.55
2019-01-04T17:24:00Z,10.29,4.47
2019-01-04T17:30:00Z,10.3,0.52
2019-01-04T17:36:00Z,10.3,2.12
2019-01-04T17:42:00Z,10.3,2.66
2019-01-04T17:48:00Z,10.3,2.66
2019-01-04T17:54:00Z,10.32,2.04
2019-01-04T18:00:00Z,10.4591666667,3.51
2019-01-04T18:06:00Z,10.38,4.47
2019-01-04T18:12:00Z,10.38,4.79
2019-01-04T18:18:00Z,10.38,4.79
2019-01-04T18:24:00Z,10.44,4.26
2019-01-04T18:30:00Z,10.5,2.0
2019-01-04T18:36:00Z,10.51,1.29
2019-01-04T18:42:00Z,10.51,1.06
2019-01-04T18:48:00Z,10.51,1.06
2019-01-04T18:54:00Z,10.5,1.14
2019-01-04T19:00:00Z,10.4258333333,1.82
2019-01-04T19:06:00Z,10.49,2.08
2019-01-04T19:12:00Z,10.48,2.16
2019-01-04T19:18:00Z,10.48,2.16
2019-01-04T19:24:00Z,10.46,1.2
2019-01-04T19:30:00Z,10.42,0.95
2019-01-04T19:36:00Z,10.4,1.72
2019-01-04T19:42:00Z,10.4,1.98
2019-01-04T19:48:00Z,10.4,1.98
2019-01-04T19:54:00Z,10.38,3.63
2019-01-04T20:00:00Z,10.3625,6.76
2019-01-04T20:06:00Z,10.37,3.5
2019-01-04T20:12:00Z,10.37,2.42
2019-01-04T20:18:00Z,10.37,2.42
2019-01-04T20:24:00Z,10.38,4.95
2019-01-04T20:30:00Z,10.37,1.96
2019-01-04T20:36:00Z,10.36,2.64
2019-01-04T20:42:00Z,10.36,2.87
2019-01-04T20:48:00Z,10.36,2.87
2019-01-04T20:54:00Z,10.35,3.21
2019-01-04T21:00:00Z,10.2658333333,3.57
2019-01-04T21:06:00Z,10.31,12.48
2019-01-04T21:12:00Z,10.31,15.45
2019-01-04T21:18:00Z,10.31,15.45
2019-01-04T21:24:00Z,10.29,6.17
2019-01-04T21:30:00Z,10.27,3.29
2019-01-04T21:36:00Z,10.25,2.74
2019-01-04T21:42:00Z,10.24,2.56
2019-01-04T21:48:00Z,10.24,2.56
2019-01-04T21:54:00Z,10.23,10.44
2019-01-04T22:00:00Z,10.1892307692,2.79
2019-01-04T22:06:00Z,10.22,2.48
2019-01-04T22:12:00Z,10.22,2.38
2019-01-04T22:18:00Z,10.22,2.38
2019-01-04T22:24:00Z,10.2,2.78
2019-01-04T22:30:00Z,10.18,2.95
2019-01-04T22:36:00Z,10.18,7.46
2019-01-04T22:42:00Z,10.18,8.97
2019-01-04T22:48:00Z,10.18,8.97
2019-01-04T22:54:00Z,10.17,9.35
2019-01-04T23:00:00Z,10.1272222222,5.51
2019-01-04T23:06:00Z,10.14,9.83
2019-01-04T23:12:00Z,10.14,10.91
2019-01-04T23:18:00Z,10.13,8.28
2019-01-04T23:24:00Z,10.13,5.12
2019-01-04T23:30:00Z,10.12,4.33
2019-01-04T23:36:00Z,10.12,5.79
2019-01-04T23:42:00Z,10.12,6.27
2019-01-04T23:48:00Z,10.12,6.27
2019-01-04T23:54:00Z,10.12,8.61
2019-01-05T00:00:00Z,10.1525,3.7
2019-01-05T00:06:00Z,10.13,6.26
2019-01-05T00:12:00Z,10.13,7.12
2019-01-05T00:18:00Z,10.13,7.12
2019-01-05T00:24:00Z,10.13,3.01
2019-01-05T00:30:00Z,10.13,2.09
2019-01-05T00:36:00Z,10.13,2.72
2019-01-05T00:42:00Z,10.13,2.93
2019-01-05T00:48:00Z,10.13,2.93
2019-01-05T01:00:00Z,10.2746666667,25.75
2019-01-05T01:06:00Z,10.25,8.19
2019-01-05T01:12:00Z,10.25,2.33
2019-01-05T01:18:00Z,10.25,2.33
2019-01-05T01:24:00Z,10.27,7.97
2019-01-05T01:30:00Z,10.27,2.18
2019-01-05T01:36:00Z,10.28,1.96
2019-01-05T01:42:00Z,10.28,1.89
2019-01-05T01:48:00Z,10.28,1.89
2019-01-05T01:54:00Z,10.3,13.64
2019-01-05T02:00:00Z,10.3308333333,23.38
2019-01-05T02:06:00Z,10.32,8.9
2019-01-05T02:12:00Z,10.32,1.66
2019-01-05T02:18:00Z,10.32,1.66
2019-01-05T02:24:00Z,10.33,1.59
2019-01-05T02:30:00Z,10.33,1.5
2019-01-05T02:36:00Z,10.34,8.66
2019-01-05T02:42:00Z,10.34,12.24
2019-01-05T02:48:00Z,10.34,12.24
2019-01-05T02:54:00Z,10.34,6.25
2019-01-05T03:00:00Z,10.4216666667,2.94
2019-01-05T03:06:00Z,10.34,1.91
2019-01-05T03:12:00Z,10.34,1.39
2019-01-05T03:18:00Z,10.34,1.39
2019-01-05T03:24:00Z,10.44,3.6
2019-01-05T03:30:00Z,10.51,5.66
2019-01-05T03:36:00Z,10.51,2.89
2019-01-05T03:42:00Z,10.51,1.5
2019-01-05T03:48:00Z,10.51,1.5
2019-01-05T03:54:00Z,10.4,2.34
2019-01-05T04:00:00Z,10.5,2.78
2019-01-05T04:06:00Z,10.55,4.21
2019-01-05T04:12:00Z,10.64,4.93
2019-01-05T04:18:00Z,10.64,4.93
2019-01-05T04:24:00Z,10.48,2.23
2019-01-05T04:30:00Z,10.4,1.18
2019-01-05T04:36:00Z,10.36,1.09
2019-01-05T04:42:00Z,10.34,1.05
2019-01-05T04:48:00Z,10.34,1.05
2019-01-05T04:54:00Z,10.53,1.29
2019-01-05T05:00:00Z,10.3253846154,1.09
2019-01-05T05:06:00Z,10.4,1.16
2019-01-05T05:12:00Z,10.37,1.18
2019-01-05T05:18:00Z,10.37,1.18
2019-01-05T05:24:00Z,10.37,1.74
2019-01-05T05:30:00Z,10.35,0.87
2019-01-05T05:36:00Z,10.31,1.3
2019-01-05T05:42:00Z,10.29,1.51
2019-01-05T05:48:00Z,10.29,1.51
2019-01-05T05:54:00Z,10.26,1.52
2019-01-05T06:00:00Z,10.295,1.37
2019-01-05T06:06:00Z,10.27,1.27
2019-01-05T06:12:00Z,10.28,1.22
2019-01-05T06:18:00Z,10.28,1.22
2019-01-05T06:24:00Z,10.3,1.19
2019-01-05T06:30:00Z,10.31,1.15
2019-01-05T06:36:00Z,10.31,1.15
2019-01-05T06:42:00Z,10.31,1.15
2019-01-05T06:48:00Z,10.31,1.15
2019-01-05T06:54:00Z,10.29,6.46
2019-01-05T07:06:00Z,10.27,3.05
2019-01-05T07:12:00Z,10.27,1.65
2019-01-05T07:18:00Z,10.27,1.65
2019-01-05T07:24:00Z,10.28,1.22
2019-01-05T07:30:00Z,10.29,1.09
2019-01-05T07:36:00Z,10.3,1.1
2019-01-05T07:42:00Z,10.3,1.1
2019-01-05T07:48:00Z,10.3,1.1
2019-01-05T07:54:00Z,10.31,1.11
2019-01-05T08:00:00Z,10.3383333333,1.15
2019-01-05T08:06:00Z,10.34,1.14
2019-01-05T08:12:00Z,10.34,1.13
2019-01-05T08:18:00Z,10.34,1.13
2019-01-05T08:24:00Z,10.34,1.92
2019-01-05T08:30:00Z,10.33,1.1
2019-01-05T08:36:00Z,10.34,1.39
2019-01-05T08:42:00Z,10.34,1.54
2019-01-05T08:48:00Z,10.34,1.54
2019-01-05T08:54:00Z,10.34,1.93
2019-01-05T09:00:00Z,10.36875,1.12
2019-01-05T09:06:00Z,10.35,1.59
2019-01-05T09:12:00Z,10.35,1.83
2019-01-05T09:18:00Z,10.35,1.83
2019-01-05T09:24:00Z,10.36,4.64
2019-01-05T09:30:00Z,10.37,5.81
2019-01-05T09:36:00Z,10.38,2.74
2019-01-05T09:42:00Z,10.38,1.2
2019-01-05T09:48:00Z,10.38,1.2
2019-01-05T09:54:00Z,10.38,4.21
2019-01-05T10:00:00Z,10.382,3.2
2019-01-05T10:06:00Z,10.37,2.77
2019-01-05T10:12:00Z,10.37,2.55
2019-01-05T10:18:00Z,10.37,2.55
2019-01-05T10:30:00Z,10.39,33.18
2019-01-05T10:42:00Z,10.39,1.46
2019-01-05T10:48:00Z,10.39,1.46
2019-01-05T10:54:00Z,10.38,16.07
2019-01-05T11:00:00Z,10.3975,20.94
2019-01-05T11:06:00Z,10.38,18.05
2019-01-05T11:12:00Z,10.38,15.15
2019-01-05T11:18:00Z,10.38,15.15
2019-01-05T11:30:00Z,10.4,1.2
2019-01-05T11:36:00Z,10.4,1.19
2019-01-05T11:42:00Z,10.4,1.17
2019-01-05T11:48:00Z,10.4,1.17
2019-01-05T11:54:00Z,10.41,1.11
2019-01-05T12:00:00Z,10.51,1.09
2019-01-05T12:06:00Z,10.43,1.15
2019-01-05T12:12:00Z,10.45,1.21
2019-01-05T12:18:00Z,10.45,1.21
2019-01-05T12:24:00Z,10.46,1.19
2019-01-05T12:30:00Z,10.46,1.18
2019-01-05T12:36:00Z,10.51,1.23
2019-01-05T12:42:00Z,10.55,1.28
2019-01-05T12:48:00Z,10.55,1.28
2019-01-05T12:54:00Z,10.57,1.29
2019-01-05T13:00:00Z,10.6575,1.29
2019-01-05T13:06:00Z,10.48,1.33
2019-01-05T13:12:00Z,10.38,1.37
2019-01-05T13:18:00Z,10.38,1.37
2019-01-05T13:24:00Z,10.69,1.45
2019-01-05T13:30:00Z,10.79,1.48
2019-01-05T13:36:00Z,10.77,1.45
2019-01-05T13:42:00Z,10.75,1.42
2019-01-05T13:48:00Z,10.75,1.42
2019-01-05T13:54:00Z,10.72,13.79
2019-01-05T14:00:00Z,10.74,17.91
2019-01-05T14:06:00Z,10.72,9.74
2019-01-05T14:12:00Z,10.73,1.57
2019-01-05T14:18:00Z,10.73,1.57
2019-01-05T14:24:00Z,10.69,1.63
2019-01-05T14:30:00Z,10.68,1.65
2019-01-05T14:36:00Z,10.62,1.66
2019-01-05T14:42:00Z,10.57,1.67
2019-01-05T14:48:00Z,10.57,1.67
2019-01-05T14:54:00Z,10.88,1.77
2019-01-05T15:00:00Z,11.02,1.81
2019-01-05T15:06:00Z,11.01,1.9
2019-01-05T15:12:00Z,11.03,1.98
2019-01-05T15:18:00Z,11.03,1.98
2019-01-05T15:24:00Z,11.02,1.95
2019-01-05T15:30:00Z,11.02,1.94
2019-01-05T15:36:00Z,11.02,2.12
2019-01-05T15:42:00Z,11.01,2.31
2019-01-05T15:48:00Z,11.01,2.31
2019-01-05T15:54:00Z,11.01,2.31
2019-01-05T16:00:00Z,11.01,2.31
2019-01-05T16:06:00Z,11.01,2.31
2019-01-05T16:12:00Z,11.01,2.31
2019-01-05T16:18:00Z,11.01,2.31
2019-01-05T17:00:00Z,10.7311111111,2.31
2019-01-05T17:06:00Z,10.85,1.8
2019-01-05T17:12:00Z,10.77,1.54
2019-01-05T17:18:00Z,10.77,1.54
2019-01-05T17:24:00Z,10.73,5.1
2019-01-05T17:30:00Z,10.71,6.86
2019-01-05T17:36:00Z,10.71,4.34
2019-01-05T17:42:00Z,10.7,1.82
2019-01-05T17:48:00Z,10.7,1.82
2019-01-05T17:54:00Z,10.72,10.35
2019-01-05T18:00:00Z,10.765,12.48
2019-01-05T18:06:00Z,10.73,7.21
2019-01-05T18:12:00Z,10.75,1.95
2019-01-05T18:18:00Z,10.75,1.95
2019-01-05T18:24:00Z,10.76,14.06
2019-01-05T18:30:00Z,10.76,17.09
2019-01-05T18:36:00Z,10.77,10.01
2019-01-05T18:42:00Z,10.78,2.92
2019-01-05T18:48:00Z,10.78,2.92
2019-01-05T18:54:00Z,10.77,1.9
2019-01-05T19:00:00Z,10.798,1.65
2019-01-05T19:06:00Z,10.78,1.64
2019-01-05T19:12:00Z,10.78,1.63
2019-01-05T19:18:00Z,10.78,1.63
2019-01-05T19:24:00Z,10.82,2.19
2019-01-05T19:30:00Z,10.83,2.33
2019-01-05T19:36:00Z,10.82,1.89
2019-01-05T19:42:00Z,10.82,1.45
2019-01-05T19:48:00Z,10.82,1.45
2019-01-05T19:54:00Z,10.77,1.52
2019-01-05T20:00:00Z,10.7,1.54
2019-01-05T20:06:00Z,10.75,1.54
2019-01-05T20:12:00Z,10.77,1.43
2019-01-05T20:18:00Z,10.77,1.39
2019-01-05T20:24:00Z,10.72,18.65
2019-01-05T20:30:00Z,10.71,24.4
2019-01-05T20:36:00Z,10.71,24.4
2019-01-05T20:42:00Z,10.69,15.96
2019-01-05T20:48:00Z,10.68,13.15
2019-01-05T20:54:00Z,10.65,4.62
2019-01-05T21:00:00Z,10.61,1.77
2019-01-05T21:06:00Z,10.64,1.77
2019-01-05T21:12:00Z,10.63,1.75
2019-01-05T21:18:00Z,10.63,1.74
2019-01-05T21:24:00Z,10.64,4.64
2019-01-05T21:30:00Z,10.64,5.61
2019-01-05T21:36:00Z,10.64,5.61
2019-01-05T21:42:00Z,10.62,2.7
2019-01-05T21:48:00Z,10.62,1.73
2019-01-05T21:54:00Z,10.57,2.05
2019-01-05T22:00:00Z,10.5275,2.16
2019-01-05T22:06:00Z,10.55,2.16
2019-01-05T22:12:00Z,10.54,2.0
2019-01-05T22:18:00Z,10.53,1.95
2019-01-05T22:24:00Z,10.54,3.16
2019-01-05T22:30:00Z,10.55,3.56
2019-01-05T22:36:00Z,10.55,3.56
2019-01-05T22:42:00Z,10.54,2.3
2019-01-05T22:48:00Z,10.54,1.88
2019-01-05T22:54:00Z,10.5,1.86
2019-01-05T23:00:00Z,10.455,1.85
2019-01-05T23:06:00Z,10.49,1.85
2019-01-05T23:12:00Z,10.47,2.43
2019-01-05T23:18:00Z,10.47,2.62
2019-01-05T23:24:00Z,10.46,2.01
2019-01-05T23:30:00Z,10.45,1.81
2019-01-05T23:36:00Z,10.45,1.81
2019-01-05T23:42:00Z,10.46,1.89
2019-01-05T23:48:00Z,10.46,1.92
2019-01-05T23:54:00Z,10.45,1.95
2019-01-06T00:00:00Z,10.4275,1.96
2019-01-06T00:06:00Z,10.44,1.96
2019-01-06T00:12:00Z,10.45,9.33
2019-01-06T00:18:00Z,10.45,11.79
2019-01-06T00:24:00Z,10.44,4.6
2019-01-06T00:30:00Z,10.43,2.2
2019-01-06T00:36:00Z,10.43,2.2
2019-01-06T00:42:00Z,10.42,1.95
2019-01-06T00:48:00Z,10.42,1.87
2019-01-06T00:54:00Z,10.41,2.88
2019-01-06T01:00:00Z,10.4835714286,3.22
2019-01-06T01:06:00Z,10.41,3.22
2019-01-06T01:12:00Z,10.41,17.82
2019-01-06T01:18:00Z,10.41,22.68
2019-01-06T01:24:00Z,10.45,19.94
2019-01-06T01:30:00Z,10.46,19.03
2019-01-06T01:36:00Z,10.46,19.03
2019-01-06T01:42:00Z,10.48,15.65
2019-01-06T01:48:00Z,10.49,14.81
2019-01-06T01:54:00Z,10.54,5.55
2019-01-06T02:00:00Z,10.5711111111,2.46
2019-01-06T02:06:00Z,10.55,2.13
2019-01-06T02:12:00Z,10.56,1.81
2019-01-06T02:18:00Z,10.56,1.81
2019-01-06T02:24:00Z,10.56,1.79
2019-01-06T02:30:00Z,10.56,1.79
2019-01-06T02:36:00Z,10.56,1.79
2019-01-06T02:42:00Z,10.57,1.86
2019-01-06T02:48:00Z,10.57,1.88
2019-01-06T02:54:00Z,10.59,1.96
2019-01-06T03:00:00Z,10.6313333333,1.99
2019-01-06T03:06:00Z,10.6,1.99
2019-01-06T03:12:00Z,10.61,3.29
2019-01-06T03:18:00Z,10.61,3.61
2019-01-06T03:24:00Z,10.61,7.14
2019-01-06T03:30:00Z,10.61,8.32
2019-01-06T03:36:00Z,10.61,8.32
2019-01-06T03:42:00Z,10.63,3.21
2019-01-06T03:48:00Z,10.63,1.93
2019-01-06T03:54:00Z,10.67,2.3
2019-01-06T04:00:00Z,10.79,2.49
2019-01-06T04:06:00Z,10.69,2.49
2019-01-06T04:12:00Z,10.7,2.08
2019-01-06T04:18:00Z,10.7,1.95
2019-01-06T04:24:00Z,10.76,6.44
2019-01-06T04:30:00Z,10.79,8.69
